variable,variable_label_fr,code,label_fr,label_en,label_pt
NA64,Activité économique en 64 postes (NA - A64),SZ2,Réparation d'ordinateurs et de biens personnels et domestiques,Compensation for computers and personal and domestic goods,Compensação para computadores e bens pessoais e domésticos
NA64,Activité économique en 64 postes (NA - A64),SZ3,Autres services personnels,Other personal services,Outros serviços pessoais
NA64,Activité économique en 64 postes (NA - A64),TZ0,Activités des ménages en tant qu'employeurs ; activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre,Household activities as employers; undifferentiated activities of households as producers of goods and services for clean use,Atividades domésticas como empregadores; atividades indiferenciadas das famílias como produtores de bens e serviços para uso limpo
NA64,Activité économique en 64 postes (NA - A64),UZ0,Activités des organisations et organismes extraterritoriaux,Activities of organizations and extraterritorial organizations,Atividades de organizações e organizações extraterritoriais
NA88,Activité économique en 88 postes (NA - A88),01,"Culture et production animale, chasse et services annexes","Culture and animal production, hunting and related services","Cultura e produção animal, caça e serviços relacionados"
NA88,Activité économique en 88 postes (NA - A88),02,Sylviculture et exploitation forestière,Forestry and logging,Florestal e madeira
NA88,Activité économique en 88 postes (NA - A88),03,Pêche et aquaculture,Fishing and aquaculture,Pesca e aquicultura
NA88,Activité économique en 88 postes (NA - A88),05,Extraction de houille et de lignite,Coal and lignite extraction,Extração de carvão e linhita
NA88,Activité économique en 88 postes (NA - A88),06,Extraction d'hydrocarbures,Hydrocarbon extraction,Extração de hidrocarbonetos
NA88,Activité économique en 88 postes (NA - A88),07,Extraction de minerais métalliques,Metal mineral extraction,Extração mineral de metal
NA88,Activité économique en 88 postes (NA - A88),08,Autres industries extractives,Other extractive industries,Outras indústrias extrativas
NA88,Activité économique en 88 postes (NA - A88),09,Services de soutien aux industries extractives,Support services for extractive industries,Serviços de suporte para indústrias extrativas
NA88,Activité économique en 88 postes (NA - A88),10,Industries alimentaires,Food industries,Indústrias de alimentos
NA88,Activité économique en 88 postes (NA - A88),11,Fabrication de boissons,Drinks manufacturing,Fabricação de bebidas
NA88,Activité économique en 88 postes (NA - A88),12,Fabrication de produits à base de tabac,Tobacco -based products manufacturing,Fabricação de produtos baseados em tabaco
NA88,Activité économique en 88 postes (NA - A88),13,Fabrication de textiles,Textile manufacturing,Fabricação têxtil
NA88,Activité économique en 88 postes (NA - A88),14,Industrie de l'habillement,Clothing industry,Indústria de roupas
NA88,Activité économique en 88 postes (NA - A88),15,Industrie du cuir et de la chaussure,Leather and shoe industry,Indústria de couro e calçada
NA88,Activité économique en 88 postes (NA - A88),16,"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie","Wood work and manufacturing of wood and cork items, with the exception of furniture; Manufacturing of basketry and sparry items","Trabalho de madeira e fabricação de itens de madeira e cortiça, com exceção dos móveis; Fabricação de itens de cesta e esparry"
NA88,Activité économique en 88 postes (NA - A88),17,Industrie du papier et du carton,Paper and cardboard industry,Indústria de papel e papelão
NA88,Activité économique en 88 postes (NA - A88),18,Imprimerie et reproduction d'enregistrements,Printing and reproduction of recordings,Impressão e reprodução de gravações
NA88,Activité économique en 88 postes (NA - A88),19,Cokéfaction et raffinage,Cokecaction and refining,Cokecaction e refino
NA88,Activité économique en 88 postes (NA - A88),20,Industrie chimique,Chemical,Químico
NA88,Activité économique en 88 postes (NA - A88),21,Industrie pharmaceutique,Pharmaceutical industry,Indústria farmacêutica
NA88,Activité économique en 88 postes (NA - A88),22,Fabrication de produits en caoutchouc et en plastique,Manufacturing of rubber and plastic products,Fabricação de produtos de borracha e plástico
NA88,Activité économique en 88 postes (NA - A88),23,Fabrication d'autres produits minéraux non métalliques,Manufacture of other non -metallic mineral products,Fabricação de outros produtos minerais não metálicos
NA88,Activité économique en 88 postes (NA - A88),24,Métallurgie,Metallurgy,Metalurgia
NA88,Activité économique en 88 postes (NA - A88),25,"Fabrication de produits métalliques, à l'exception des machines et des équipements","Manufacture of metal products, with the exception of machines and equipment","Fabricação de produtos de metal, com exceção de máquinas e equipamentos"
NA88,Activité économique en 88 postes (NA - A88),26,"Fabrication de produits informatiques, électroniques et optiques","Manufacturing of IT, electronic and optical products","Fabricação dele, produtos eletrônicos e ópticos"
NA88,Activité économique en 88 postes (NA - A88),27,Fabrication d'équipements électriques,Manufacturing of electrical equipment,Fabricação de equipamentos elétricos
NA88,Activité économique en 88 postes (NA - A88),28,Fabrication de machines et équipements n.c.a.,Manufacturing of N.C.A.,Fabricação de N.C.A.
NA88,Activité économique en 88 postes (NA - A88),29,Industrie automobile,Automotive industry,Indústria automotiva
NA88,Activité économique en 88 postes (NA - A88),30,Fabrication d'autres matériels de transport,Manufacture of other transport materials,Fabricação de outros materiais de transporte
NA88,Activité économique en 88 postes (NA - A88),31,Fabrication de meubles,Furniture manufacturing,Fabricação de móveis
NA88,Activité économique en 88 postes (NA - A88),32,Autres industries manufacturières,Other manufacturing industries,Outras indústrias de manufatura
NA88,Activité économique en 88 postes (NA - A88),33,Réparation et installation de machines et d'équipements,Repair and installation of machines and equipment,Reparo e instalação de máquinas e equipamentos
NA88,Activité économique en 88 postes (NA - A88),35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné","Production and distribution of electricity, gas, steam and air conditioning","Produção e distribuição de eletricidade, gás, vapor e ar condicionado"
NA88,Activité économique en 88 postes (NA - A88),36,"Captage, traitement et distribution d'eau","Water capture, treatment and distribution","Captura, tratamento e distribuição de água"
NA88,Activité économique en 88 postes (NA - A88),37,Collecte et traitement des eaux usées,Wastewater collection and treatment,Coleta e tratamento de águas residuais
NA88,Activité économique en 88 postes (NA - A88),38,"Collecte, traitement et élimination des déchets ; récupération","Collection, treatment and elimination of waste; recovery","Coleta, tratamento e eliminação de resíduos; recuperação"
NA88,Activité économique en 88 postes (NA - A88),39,Dépollution et autres services de gestion des déchets,Depollution and other waste management services,Depollution e outros serviços de gerenciamento de resíduos
NA88,Activité économique en 88 postes (NA - A88),41,Construction de bâtiments,Construction of buildings,Construção de edifícios
NA88,Activité économique en 88 postes (NA - A88),42,Génie civil,Civil engineering,Engenharia Civil
NA88,Activité économique en 88 postes (NA - A88),43,Travaux de construction spécialisés,Specialized construction work,Trabalho de construção especializado
NA88,Activité économique en 88 postes (NA - A88),45,Commerce et réparation d'automobiles et de motocycles,Trade and repair of cars and motorcycles,Comércio e reparo de carros e motocicletas
NA88,Activité économique en 88 postes (NA - A88),46,"Commerce de gros, à l'exception des automobiles et des motocycles","Wholesale, with the exception of cars and motorcycles","Atacado, com exceção de carros e motocicletas"
NA88,Activité économique en 88 postes (NA - A88),47,"Commerce de détail, à l'exception des automobiles et des motocycles","Retail, with the exception of cars and motorcycles","Varejo, com exceção de carros e motocicletas"
NA88,Activité économique en 88 postes (NA - A88),49,Transports terrestres et transport par conduites,Land transport and transportation by conduct,Transporte terrestre e transporte por conduta
NA88,Activité économique en 88 postes (NA - A88),50,Transports par eau,Water transport,Transporte de água
NA88,Activité économique en 88 postes (NA - A88),51,Transports aériens,Air transport,Transporte aéreo
NA88,Activité économique en 88 postes (NA - A88),52,Entreposage et services auxiliaires des transports,Transport storage and auxiliary services,Transporte de armazenamento e serviços auxiliares
NA88,Activité économique en 88 postes (NA - A88),53,Activités de poste et de courrier,Post and mail activities,Publicar e correio atividades
NA88,Activité économique en 88 postes (NA - A88),55,Hébergement,Accommodation,Alojamento
NA88,Activité économique en 88 postes (NA - A88),56,Restauration,Restoration,Restauração
NA88,Activité économique en 88 postes (NA - A88),58,Édition,Edition,Edição
NA88,Activité économique en 88 postes (NA - A88),59,"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale","Production of cinematographic films, video and television programs; sound recording and musical edition","Produção de filmes cinematográficos, programas de vídeo e televisão; Recordagem de som e edição musical"
NA88,Activité économique en 88 postes (NA - A88),60,Programmation et diffusion,Programming and distribution,Programação e distribuição
NA88,Activité économique en 88 postes (NA - A88),61,Télécommunications,Telecommunications,Telecomunicações
NA88,Activité économique en 88 postes (NA - A88),62,"Programmation, conseil et autres activités informatiques","Programming, advice and other IT activities","Programação, conselhos e outras atividades de TI"
NA88,Activité économique en 88 postes (NA - A88),63,Services d'information,Information services,Serviços de informação
NA88,Activité économique en 88 postes (NA - A88),64,"Activités des services financiers, hors assurance et caisses de retraite","Activities of financial services, excluding insurance and pension funds","Atividades de serviços financeiros, excluindo fundos de seguro e pensão"
NA88,Activité économique en 88 postes (NA - A88),65,Assurance,Insurance,Seguro
NA88,Activité économique en 88 postes (NA - A88),66,Activités auxiliaires de services financiers et d'assurance,Auxiliary financial services and insurance activities,Serviços financeiros auxiliares e atividades de seguro
NA88,Activité économique en 88 postes (NA - A88),68,Activités immobilières,Real estate activities,Atividades imobiliárias
NA88,Activité économique en 88 postes (NA - A88),69,Activités juridiques et comptables,Legal and accounting activities,Atividades legais e contábeis
NA88,Activité économique en 88 postes (NA - A88),70,Activités des sièges sociaux ; conseil de gestion,Skills activities; management advice,Atividades de habilidades; conselhos de gerenciamento
NA88,Activité économique en 88 postes (NA - A88),71,Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,Architecture and engineering activities; Control activities and technical analyzes,Atividades de arquitetura e engenharia; Atividades de controle e análises técnicas
NA88,Activité économique en 88 postes (NA - A88),72,Recherche-développement scientifique,Scientific research-development,Desenvolvimento de pesquisa científica
NA88,Activité économique en 88 postes (NA - A88),73,Publicité et études de marché,Advertising and market studies,Publicidade e estudos de mercado
NA88,Activité économique en 88 postes (NA - A88),74,"Autres activités spécialisées, scientifiques et techniques","Other specialized, scientific and technical activities","Outras atividades especializadas, científicas e técnicas"
NA88,Activité économique en 88 postes (NA - A88),75,Activités vétérinaires,Veterinary activities,Atividades veterinárias
NA88,Activité économique en 88 postes (NA - A88),77,Activités de location et location-bail,Rental and rental-lease activities,Atividades de aluguel e aluguel de aluguel
NA88,Activité économique en 88 postes (NA - A88),78,Activités liées à l'emploi,Employment -related activities,Atividades relacionadas ao emprego
NA88,Activité économique en 88 postes (NA - A88),79,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes","Travel agencies, tour operators, reservation services and related activities","Agências de viagens, operadores turísticos, serviços de reserva e atividades relacionadas"
NA88,Activité économique en 88 postes (NA - A88),80,Enquêtes et sécurité,Surveys and security,Pesquisas e segurança
NA88,Activité économique en 88 postes (NA - A88),81,Services relatifs aux bâtiments et aménagement paysager,Services relating to buildings and landscaping,Serviços relacionados a edifícios e paisagismo
NA88,Activité économique en 88 postes (NA - A88),82,Activités administratives et autres activités de soutien aux entreprises,Administrative activities and other business support activities,Atividades administrativas e outras atividades de suporte de negócios
NA88,Activité économique en 88 postes (NA - A88),84,Administration publique et défense ; sécurité sociale obligatoire,Public administration and defense; compulsory social security,Administração pública e defesa; Seguro Social obrigatório
NA88,Activité économique en 88 postes (NA - A88),85,Enseignement,Education,Educação
NA88,Activité économique en 88 postes (NA - A88),86,Activités pour la santé humaine,Human health activities,Atividades de saúde humana
NA88,Activité économique en 88 postes (NA - A88),87,Hébergement médico-social et social,Medico-social and social accommodation,Medico-social e acomodação social
NA88,Activité économique en 88 postes (NA - A88),88,Action sociale sans hébergement,Social action without accommodation,Ação social sem acomodação
NA88,Activité économique en 88 postes (NA - A88),90,"Activités créatives, artistiques et de spectacle","Creative, artistic and show activities","Atividades criativas, artísticas e de show"
NA88,Activité économique en 88 postes (NA - A88),91,"Bibliothèques, archives, musées et autres activités culturelles","Libraries, archives, museums and other cultural activities","Bibliotecas, arquivos, museus e outras atividades culturais"
NA88,Activité économique en 88 postes (NA - A88),92,Organisation de jeux de hasard et d'argent,Organization of games of chance and money,Organização de Jogos de Chance e Dinheiro
NA88,Activité économique en 88 postes (NA - A88),93,"Activités sportives, récréatives et de loisirs","Sports, recreational and leisure activities","Atividades esportivas, recreativas e de lazer"
NA88,Activité économique en 88 postes (NA - A88),94,Activités des organisations associatives,Activities activities,Atividades de atividades
NA88,Activité économique en 88 postes (NA - A88),95,Réparation d'ordinateurs et de biens personnels et domestiques,Compensation for computers and personal and domestic goods,Compensação para computadores e bens pessoais e domésticos
NA88,Activité économique en 88 postes (NA - A88),96,Autres services personnels,Other personal services,Outros serviços pessoais
NA88,Activité économique en 88 postes (NA - A88),97,Activités des ménages en tant qu'employeurs de personnel domestique,Household activities as supporters of domestic personnel,Atividades domésticas como apoiadores do pessoal doméstico
NA88,Activité économique en 88 postes (NA - A88),98,Activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre,Undifferentiated activities of households as producers of goods and services for clean use,Atividades indiferenciadas das famílias como produtores de bens e serviços para uso limpo
NA88,Activité économique en 88 postes (NA - A88),99,Activités des organisations et organismes extraterritoriaux,Activities of organizations and extraterritorial organizations,Atividades de organizações e organizações extraterritoriais
REGLT,Région du lieu de travail,01,Guadeloupe,Guadeloupe,Guadalupe
REGLT,Région du lieu de travail,02,Martinique,Martinique,Martinica
REGLT,Région du lieu de travail,03,Guyane,Guyana,Guiana
REGLT,Région du lieu de travail,04,La Réunion,Reunion,Reunião
REGLT,Région du lieu de travail,11,Île-de-France,Île-de-France,Île-de-France
REGLT,Région du lieu de travail,24,Centre-Val de Loire,Center-Val de Loire,Centro-Val de Loire
REGLT,Région du lieu de travail,27,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Bourgogne-Franche-Com-Comté
REGLT,Région du lieu de travail,28,Normandie,Normandy,Normandia
REGLT,Région du lieu de travail,32,Hauts-de-France,Hauts-de-France,Hauts-de-France
REGLT,Région du lieu de travail,44,Grand Est,Large east,Grande leste
REGLT,Région du lieu de travail,52,Pays de la Loire,Pays de la Loire,Paga de la loire
REGLT,Région du lieu de travail,53,Bretagne,Brittany,Brittany
REGLT,Région du lieu de travail,75,Nouvelle-Aquitaine,New Aquitaine,Nova Aquitânia
REGLT,Région du lieu de travail,76,Occitanie,Occitania,Occitânia
REGLT,Région du lieu de travail,84,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,Auvergne-rhône-alpes
REGLT,Région du lieu de travail,93,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur
REGLT,Région du lieu de travail,94,Corse,Corsica,Córsega
SEXE,Sexe,1,Hommes,Men,Homens
SEXE,Sexe,2,Femmes,Women,Mulheres
STAT,Statut professionnel,10,Salariés,Employees,Funcionários
STAT,Statut professionnel,21,Non salariés : Indépendants,Self -employed: self -employed,Auto -empregado: auto -empregado
STAT,Statut professionnel,22,Non salariés : Employeurs,Non -salaried: employers,Não escalonado: empregadores
STAT,Statut professionnel,23,Non salariés : Aides familiaux,Non -salaried: family assistance,Não escalonado: Assistência Familiar
TACTD16,Type d'activité détaillé en 16 postes,111,Actifs ayant un emploi exclusivement,Assets having a job exclusively,Ativos tendo um emprego exclusivamente
TACTD16,Type d'activité détaillé en 16 postes,112,Actifs ayant un emploi s'étant déclaré chômeur,Assets having a job having declared unemployed,Ativos tendo um emprego tendo declarado desempregado
TACTD16,Type d'activité détaillé en 16 postes,113,Actifs ayant un emploi s'étant déclaré retraité,Assets having a job having declared retired,Ativos tendo um emprego tendo declarado aposentado
TACTD16,Type d'activité détaillé en 16 postes,114,Actifs ayant un emploi s'étant déclaré élève,Assets having a job having declared a student,Ativos tendo um emprego tendo declarado um aluno
TACTD16,Type d'activité détaillé en 16 postes,115,Actifs ayant un emploi s'étant déclaré homme ou femme au foyer,Assets having a job having declared man or housewife,Ativos tendo um emprego tendo declarado homem ou dona de casa
TACTD16,Type d'activité détaillé en 16 postes,116,Actifs ayant un emploi s'étant déclaré en autre situation,Assets having a job having declared in other situation,Ativos tendo um emprego declarado em outra situação
TP,Temps de travail,1,Temps complet,Full -time,Tempo total
TP,Temps de travail,2,Temps partiel,Part -time,Tempo parcial
TRANS,Mode de transport principal le plus souvent utilisé pour aller travailler,1,Pas de transport,No transport,Sem transporte
TRANS,Mode de transport principal le plus souvent utilisé pour aller travailler,2,"Marche à pied (ou rollers, patinette)","Walking (or rollerblades, skate)","Caminhando (ou patins, skate)"
TRANS,Mode de transport principal le plus souvent utilisé pour aller travailler,3,Vélo (y compris à assistance électrique),Bike (including electric assistance),Bicicleta (incluindo assistência elétrica)
TRANS,Mode de transport principal le plus souvent utilisé pour aller travailler,4,Deux-roues motorisé,Motorized two-wheeler,Motorizado de duas rodas
TRANS,Mode de transport principal le plus souvent utilisé pour aller travailler,5,"Voiture, camion, fourgonnette","Car, truck, van","Carro, caminhão, van"
TRANS,Mode de transport principal le plus souvent utilisé pour aller travailler,6,Transports en commun,Public transport,Transporte público
ZELT,Zone d'emploi du lieu de travail,0051,Alençon (0051),Alençon (0051),Alençon (0051)
ZELT,Zone d'emploi du lieu de travail,0052,Arles (0052),Arles (0052),Arles (0052)
ZELT,Zone d'emploi du lieu de travail,0053,Avignon (0053),Avignon (0053),Avignon (0053)
ZELT,Zone d'emploi du lieu de travail,0054,Beauvais (0054),Beauvais (0054),Beauvais (0054)
ZELT,Zone d'emploi du lieu de travail,0055,Bollène-Pierrelatte (0055),Bollène-Pierrelatte (0055),Bollène-Pierrelatte (0055)
ZELT,Zone d'emploi du lieu de travail,0056,Cosne-Cours-sur-Loire (0056),Cosne-Cours-sur-Loire (0056),Cosne-Cours-sur-loire (0056)
ZELT,Zone d'emploi du lieu de travail,0057,Dreux (0057),Dreux (0057),Dreux (0057)
ZELT,Zone d'emploi du lieu de travail,0058,La Vallée de la Bresle-Vimeu (0058),The Bresle-Vimeu valley (0058),O vale Bresle-Vimeu (0058)
ZELT,Zone d'emploi du lieu de travail,0059,Mâcon (0059),Mâcon (0059),Mâcon (0059)
ZELT,Zone d'emploi du lieu de travail,0060,Nevers (0060),Nevers (0060),Nevers (0060)
ZELT,Zone d'emploi du lieu de travail,0061,Nogent-le-Rotrou (0061),Nogent-le-Rotrou (0061),Nogent-le-rotrou (0061)
ZELT,Zone d'emploi du lieu de travail,0062,Redon (0062),Redon (0062),Redon (0062)
ZELT,Zone d'emploi du lieu de travail,0063,Ussel (0063),Ussel (0063),USSEL (0063)
ZELT,Zone d'emploi du lieu de travail,0064,Valréas (0064),Valréas (0064),Valréas (0064)
ZELT,Zone d'emploi du lieu de travail,0101,Côte sous le vent (0101),Wind coast (0101),Wind Coast (0101)
ZELT,Zone d'emploi du lieu de travail,0102,Est Grande Terre (0102),Is large land (0102),É uma terra grande (0102)
ZELT,Zone d'emploi du lieu de travail,0103,Marie-Galante (0103),Marie-Galante (0103),Marie-Galante (0103)
ZELT,Zone d'emploi du lieu de travail,0104,Région Pointoise (0104),Pointoise region (0104),Região de Pontoise (0104)
ZELT,Zone d'emploi du lieu de travail,0105,Sud Basse-Terre (0105),South Basse-Terre (0105),South Basse-Terre (0105)
ZELT,Zone d'emploi du lieu de travail,0201,Le Centre-Atlantique (0201),Center-Atlantic (0201),Center-Atlantic (0201)
ZELT,Zone d'emploi du lieu de travail,0202,Le Centre agglomération (0202),The Agglomeration Center (0202),O Centro de Agglomeração (0202)
ZELT,Zone d'emploi du lieu de travail,0203,Le Nord-Atlantique (0203),North Atlantic (0203),Atlântico Norte (0203)
ZELT,Zone d'emploi du lieu de travail,0204,Le Nord-Caraibe (0204),North Caraibe (0204),North Caraibe (0204)
ZELT,Zone d'emploi du lieu de travail,0205,Le Sud (0205),The South (0205),O sul (0205)
ZELT,Zone d'emploi du lieu de travail,0206,Le Sud-Caraibe (0206),South Caraibe (0206),South Caraibe (0206)
ZELT,Zone d'emploi du lieu de travail,0301,Est-littoral (0301),East-littoral (0301),Oriental (0301)
ZELT,Zone d'emploi du lieu de travail,0302,Ouest-Guyanais (0302),Ouest-Guyana (0302),Ouest-Guyana (0302)
ZELT,Zone d'emploi du lieu de travail,0303,Savanes (0303),Savanes (0303),Savanes (0303)
ZELT,Zone d'emploi du lieu de travail,0401,L'Est (0401),East (0401),Leste (0401)
ZELT,Zone d'emploi du lieu de travail,0402,L'Ouest (0402),West (0402),Oeste (0402)
ZELT,Zone d'emploi du lieu de travail,0403,Le Nord (0403),The North (0403),O norte (0403)
ZELT,Zone d'emploi du lieu de travail,0404,Le Sud (0404),The South (0404),O sul (0404)
ZELT,Zone d'emploi du lieu de travail,1101,Cergy-Vexin (1101),Cergy-Vexin (1101),Cergy-Vexin (1101)
ZELT,Zone d'emploi du lieu de travail,1102,Coulommiers (1102),Coulommiers (1102),Coulommiers (1102)
ZELT,Zone d'emploi du lieu de travail,1103,Etampes (1103),Etampes (1103),Etampes (1103)
ZELT,Zone d'emploi du lieu de travail,1104,Evry (1104),Evry (1104),EVRY (1104)
ZELT,Zone d'emploi du lieu de travail,1105,Fontainebleau-Nemours (1105),Fontainebleau-Nemours (1105),Fontainebleau-Nemours (1105)
ZELT,Zone d'emploi du lieu de travail,1106,Marne-la-Vallée (1106),Marne-la-Vallée (1106),Marne-La-Vallée (1106)
ZELT,Zone d'emploi du lieu de travail,1107,Meaux (1107),Meaux (1107),Meaux (1107)
ZELT,Zone d'emploi du lieu de travail,1108,Melun (1108),Melun (1108),Melun (1108)
ZELT,Zone d'emploi du lieu de travail,1109,Paris (1109),Paris (1109),Paris (1109)
ZELT,Zone d'emploi du lieu de travail,1110,Provins (1110),Provins (1110),Provas (1110)
ZELT,Zone d'emploi du lieu de travail,1111,Rambouillet (1111),Rambouillet (1111),Rambouillet (1111)
ZELT,Zone d'emploi du lieu de travail,1112,Roissy (1112),Roissy (1112),Roissy (1112)
ZELT,Zone d'emploi du lieu de travail,1113,Saclay (1113),Saclay (1113),Saclay (1113)
ZELT,Zone d'emploi du lieu de travail,1114,Seine-Yvelinoise (1114),Seine-Yvelinoise (1114),Seine-yvelinoise (1114)
ZELT,Zone d'emploi du lieu de travail,1115,Versailles-Saint-Quentin (1115),Versailles-Saint-Quentin (1115),Versalhes-Saint-Quentin (1115)
ZELT,Zone d'emploi du lieu de travail,2401,Blois (2401),Blois (2401),Blois (2401)
ZELT,Zone d'emploi du lieu de travail,2402,Bourges (2402),Bourges (2402),Bourges (2402)
ZELT,Zone d'emploi du lieu de travail,2403,Chartres (2403),Chartres (2403),Chartres (2403)
ZELT,Zone d'emploi du lieu de travail,2404,Châteaudun (2404),Châteaudun (2404),Châteaudun (2404)
ZELT,Zone d'emploi du lieu de travail,2405,Châteauroux (2405),Châteauroux (2405),Châteauroux (2405)
ZELT,Zone d'emploi du lieu de travail,2406,Chinon (2406),Chinon (2406),Chinon (2406)
ZELT,Zone d'emploi du lieu de travail,2407,Gien (2407),Gien (2407),Gien (2407)
ZELT,Zone d'emploi du lieu de travail,2408,Loches (2408),Loches (2408),Loches (2408)
ZELT,Zone d'emploi du lieu de travail,2409,Montargis (2409),Montargis (2409),Montargis (2409)
ZELT,Zone d'emploi du lieu de travail,2410,Orléans (2410),Orléans (2410),Orléans (2410)
ZELT,Zone d'emploi du lieu de travail,2411,Pithiviers (2411),Pithiviers (2411),Pithiviers (2411)
ZELT,Zone d'emploi du lieu de travail,2412,Romorantin-Lanthenay (2412),Romorantin-Lanthenay (2412),Romorantin-Lanthenay (2412)
ZELT,Zone d'emploi du lieu de travail,2413,Tours (2413),Tours (2413),Passeios (2413)
ZELT,Zone d'emploi du lieu de travail,2414,Vendôme (2414),Vendôme (2414),Vendôme (2414)
ZELT,Zone d'emploi du lieu de travail,2415,Vierzon (2415),Vierzon (2415),Vierzon (2415)
ZELT,Zone d'emploi du lieu de travail,2701,Autun (2701),Autun (2701),Autun (2701)
ZELT,Zone d'emploi du lieu de travail,2702,Auxerre (2702),Auxerre (2702),Auxerre (2702)
ZELT,Zone d'emploi du lieu de travail,2703,Avallon (2703),Avallon (2703),AVALLON (2703)
ZELT,Zone d'emploi du lieu de travail,2704,Beaune (2704),Beaune (2704),Beaune (2704)
ZELT,Zone d'emploi du lieu de travail,2705,Belfort (2705),Belfort (2705),Belfort (2705)
ZELT,Zone d'emploi du lieu de travail,2706,Besançon (2706),Besançon (2706),Besançon (2706)
ZELT,Zone d'emploi du lieu de travail,2707,Chalon-sur-Saône (2707),Chalon-sur-Saône (2707),Chalon-sur-Saône (2707)
ZELT,Zone d'emploi du lieu de travail,2708,Charolais (2708),Charolais (2708),Charolais (2708)
ZELT,Zone d'emploi du lieu de travail,2709,Châtillon-Montbard (2709),Châtillon-Montbard (2709),Châtillon-Montbard (2709)
ZELT,Zone d'emploi du lieu de travail,2710,Creusot-Montceau (2710),Creusot-Montceau (2710),Creusot-Montceau (2710)
ZELT,Zone d'emploi du lieu de travail,2711,Dijon (2711),Dijon (2711),Dijon (2711)
ZELT,Zone d'emploi du lieu de travail,2712,Dole (2712),Dole (2712),Dole (2712)
ZELT,Zone d'emploi du lieu de travail,2713,Lons-le-Saunier (2713),Lons-le-Saunier (2713),Lons-le-Saunier (2713)
ZELT,Zone d'emploi du lieu de travail,2714,Montbéliard (2714),Montbéliard (2714),Montbéliard (2714)
ZELT,Zone d'emploi du lieu de travail,2715,Pontarlier (2715),Pontarlier (2715),Pontarlier (2715)
ZELT,Zone d'emploi du lieu de travail,2716,Saint-Claude (2716),Saint-Claude (2716),Saint-Claude (2716)
ZELT,Zone d'emploi du lieu de travail,2717,Sens (2717),Sens (2717),Sens (2717)
ZELT,Zone d'emploi du lieu de travail,2718,Vesoul (2718),Vesoul (2718),Vesoul (2718)
ZELT,Zone d'emploi du lieu de travail,2801,Argentan (2801),Argentan (2801),Argentão (2801)
ZELT,Zone d'emploi du lieu de travail,2802,Avranches (2802),Avranches (2802),Avranches (2802)
ZELT,Zone d'emploi du lieu de travail,2803,Bernay (2803),Bernay (2803),Bernay (2803)
ZELT,Zone d'emploi du lieu de travail,2804,Caen (2804),Caen (2804),Caen (2804)
ZELT,Zone d'emploi du lieu de travail,2805,Cherbourg en Cotentin (2805),Cherbourg en Cotentin (2805),Cherbourg en cotentin (2805)
ZELT,Zone d'emploi du lieu de travail,2806,Coutances (2806),Coutances (2806),Coutances (2806)
ZELT,Zone d'emploi du lieu de travail,2807,Dieppe-Caux maritime (2807),Maritime Dieppe (2807),Maritime Dieppe (2807)
ZELT,Zone d'emploi du lieu de travail,2808,Evreux (2808),Evreux (2808),Evreux (2808)
ZELT,Zone d'emploi du lieu de travail,2809,Flers (2809),Flers (2809),Flers (2809)
ZELT,Zone d'emploi du lieu de travail,2810,Granville (2810),Granville (2810),Granville (2810)
ZELT,Zone d'emploi du lieu de travail,2811,Honfleur Pont-Audemer (2811),Honfleur Pont-Audemer (2811),Honfleur Pont-Audemer (2811)
ZELT,Zone d'emploi du lieu de travail,2812,L'Aigle (2812),The eagle (2812),The Eagle (2812)
ZELT,Zone d'emploi du lieu de travail,2813,Le Havre (2813),Le Havre (2813),Le Havre (2813)
ZELT,Zone d'emploi du lieu de travail,2814,Lisieux (2814),Lisieux (2814),Lisieux (2814)
ZELT,Zone d'emploi du lieu de travail,2815,Rouen (2815),Rouen (2815),Rouen (2815)
ZELT,Zone d'emploi du lieu de travail,2816,Saint-Lô (2816),Saint-Lô (2816),Saint-Lô (2816)
ZELT,Zone d'emploi du lieu de travail,2817,Vernon-Gisors (2817),Vernon-Gisors (2817),Vernon-Gisors (2817)
ZELT,Zone d'emploi du lieu de travail,2818,Vire Normandie (2818),Vire Normandie (2818),Vire Normandie (2818)
ZELT,Zone d'emploi du lieu de travail,2819,Yvetot-Vallée du Commerce (2819),Yvet -t-Vallée du Commerce (2819),Yvet -t -vallée du Commerce (2819)
ZELT,Zone d'emploi du lieu de travail,3201,Abbeville (3201),Abbeville (3201),Abbeville (3201)
ZELT,Zone d'emploi du lieu de travail,3202,Amiens (3202),Amiens (3202),Amiens (3202)
ZELT,Zone d'emploi du lieu de travail,3203,Arras (3203),Arras (3203),Arras (3203)
ZELT,Zone d'emploi du lieu de travail,3204,Berck (3204),Berck (3204),Berck (3204)
